Project Name,Project Link,Package Path,Function Name,Line No,Link,Role,Type
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/device/EdgeDeviceAutoProvisionerTest.java,updateDevice,114,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/DeviceAndGatewayAutoProvisionerTest.java,when,313,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/credentials/DeviceAndGatewayAutoProvisionerTest.java,updateCredentials,319,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/device/EdgeDeviceAutoProvisionerTest.java,performAutoProvisioning,132,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/device/EdgeDeviceAutoProvisionerTest.java,performAutoProvisioning,233,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/device/EdgeDeviceAutoProvisionerTest.java,performAutoProvisioning,178,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/device/EdgeDeviceAutoProvisionerTest.java,performAutoProvisioning,211,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/device/EdgeDeviceAutoProvisionerTest.java,performAutoProvisioning,153,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/device/DeviceAndGatewayAutoProvisionerTest.java,createDevice,272,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/credentials/DeviceAndGatewayAutoProvisionerTest.java,updateCredentials,275,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/device/DeviceAndGatewayAutoProvisionerTest.java,createDevice,435,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/credentials/DeviceAndGatewayAutoProvisionerTest.java,updateCredentials,440,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/DeviceAndGatewayAutoProvisionerTest.java,when,350,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/service/management/credentials/DeviceAndGatewayAutoProvisionerTest.java,updateCredentials,355,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/DeviceAndGatewayAutoProvisionerTest.java,verify,247,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/DeviceAndGatewayAutoProvisionerTest.java,verify,249,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/registry/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,get,94,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,300,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,301,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,304,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mockContext,98,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/KafkaCommandProcessingQueueTest.java,mockContext,109,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/registry/PubSubBasedMappingAndDelegatingCommandHandlerTest.java,get,85,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,thenReturn,99,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,97,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,thenReturn,102,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/PubSubBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,88,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/KafkaCommandProcessingQueueTest.java,thenReturn,110,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/amqp/connection/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,executeOnContext,530,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/command/kafka/KafkaCommandProcessingQueueTest.java,from,157,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/PubSubBasedMappingAndDelegatingCommandHandlerTest.java,mockContext,101,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/PubSubBasedMappingAndDelegatingCommandHandlerTest.java,thenReturn,102,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,thenReturn,520,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/vertx/core/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,succeededFuture,110,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/registry/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,get,114,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mockContext,109,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/mockito/Stubbing/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,thenReturn,110,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,386,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,399,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/PubSubBasedMappingAndDelegatingCommandHandlerTest.java,mockTracer,107,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/test/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mockTracer,114,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,401,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,403,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,405,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,lambda$4,376,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,143,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,233,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,251,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,lambda$2,242,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,169,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,294,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,295,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,296,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,297,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,458,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,471,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,473,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,475,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,477,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,lambda$8,447,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,353,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,354,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,355,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,356,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,321,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,339,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,lambda$3,330,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,251,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,295,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,304,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,213,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,271,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,278,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,189,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,196,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,387,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,getTargetGatewayAndAdapterInstance,211,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/amqp/ProtonBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,217,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,130,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,179,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/commandrouter/impl/kafka/KafkaBasedMappingAndDelegatingCommandHandlerTest.java,mapAndDelegateIncomingCommandMessage,158,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,79,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,80,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,88,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,235,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,236,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,239,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,131,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,132,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,135,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,357,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,358,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,times,359,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,366,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,373,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,185,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,andReturn,186,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,times,187,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,io/fabric8/mockwebserver/dsl/KubernetesBasedAdapterInstanceStatusServiceTest.java,withPath,189,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/deviceregistry/service/tenant/JdbcBasedRegistrationServiceTest.java,getTenant,65,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
eclipse-hono/hono,https://github.com/eclipse-hono/hono,org/eclipse/hono/client/util/MongoDbBasedRegistrationServiceTest.java,setClient,185,https://github.com/eclipse-hono/hono/blob/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7,,
